ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
efficient_su2,1,NFT,4,16,7,1.0,-6.0449851234388206,-6.4641016151377535,0.41911649169893295,0.4838573454271215,0.7440169358562931,4.783543109893799,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,1.25,-6.5274198669675005,-7.011323553776188,0.4839036868086879,0.4832037443992353,0.7981617595112198,4.986403942108154,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,1.5,-7.014819434337321,-7.574673582515112,0.5598541481777914,0.4788639286288786,0.8493836393885659,4.753408193588257,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,1.75,-7.511365587455485,-8.152822983208706,0.6414573957532212,0.4937794902253262,0.8975561416959063,4.754110097885132,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,2.0,-7.98171933912462,-8.744562646538014,0.7628433074133945,0.4972786782932492,0.9426051291782762,4.742047071456909,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,2.25,-8.472713109534244,-9.348774265635189,0.8760611561009455,0.4810889842589614,0.9845167579476416,4.839854955673218,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,2.5,-9.060395351146372,-9.9644166146696,0.9040212635232283,0.5661835271790919,1.023334574203839,4.58772087097168,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,2.75,-10.226212714374125,-10.590519502904307,0.3643067885301825,1.0570772921221614,1.0591508988685487,4.7771430015563965,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,NFT,4,16,7,3.0,-10.86480475665819,-11.226181168649887,0.36137641199169757,1.0954412309536639,1.0920958902926141,4.6838698387146,0.3241072253180351,0.9040212635232283,130.88597106933594
efficient_su2,1,QNSPSA,4,16,7,-3.0,-8.810044760194925,-9.0,0.18995523980507478,-0.47310908306518523,-0.5,23.21551012992859,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-2.75,-8.03847906926776,-8.25,0.21152093073223988,-0.48688812319395436,-0.5,22.77583909034729,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-2.5,-7.298572073076435,-7.5,0.20142792692356526,-0.4937600638629576,-0.5,22.516202926635742,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-2.25,-6.4655971867867805,-6.75,0.2844028132132195,-0.45988197881520637,-0.5,22.612723112106323,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-2.0,-5.851175913933392,-6.0,0.14882408606660835,-0.4971893239890316,-0.5,22.942011833190918,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-1.75,-5.107493194328402,-5.25,0.1425068056715979,-0.47745099208653224,-0.5,22.808573961257935,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-1.5,-4.356716078384399,-4.5,0.143283921615601,-0.47466169317173423,-0.5,22.43028211593628,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-1.25,-3.6106629340206964,-3.75,0.13933706597930362,-0.46731024705782526,-0.5,22.762943029403687,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-1.0,-2.9033576347368313,-3.0,0.09664236526316872,-0.48018424713558383,-0.5,23.174592971801758,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-0.75,-2.2802612246962903,-3.2881543834100757,1.0078931587137854,-0.18625211237387115,0.268611278398783,22.534792184829712,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-0.5,-2.8119210469967504,-3.639409959505632,0.8274889125088816,0.15087217725188204,0.3548377264558783,22.899627685546875,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,-0.25,-3.489769044416935,-4.0376786899823,0.5479096455653654,0.3610772192473495,0.4306106243562941,22.498070001602173,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,0.0,-4.052320597240081,-4.472135954999569,0.41981535775948764,0.43017163171951067,0.4999999999999999,22.86412501335144,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,0.25,-4.487741670171169,-4.935857950077218,0.4481162799060492,0.4746915087893836,0.5652888224803903,22.91096305847168,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,0.5,-4.898401319345061,-5.424343992020237,0.5259426726751757,0.5000389878196122,0.6275332208810533,22.854010820388794,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,0.75,-5.407972179200304,-5.934512688095611,0.526540508895307,0.49008394265742194,0.6871010637995336,24.00452971458435,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,1.0,-5.897461362015548,-6.4641016151377535,0.5666402531222055,0.5029348639619506,0.7440169358562931,26.121284246444702,0.5706057999961203,1.4071873970931126,617.5018939971924
efficient_su2,1,QNSPSA,4,16,7,1.25,-6.430194220208885,-7.011323553776188,0.5811293335673033,0.49065277885095077,0.7981617595112198,26.729618787765503,0.5706057999961203,1.4071873970931126,617.5018939971924
